PATH,NÚMERO,URL,ANO,TIPO,REC_TIME,DATA,LATITUDE,LONGITUDE,ELEVATION,OBSERVADOR,Unnamed: 11
\Photos\keller2_20230306_160132641.jpg,548,https://drive.google.com/file/d/157e77I5H2QGxx38qscmqWwY3AlvjEJWx/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:01:44.000 BRT,06/03/2023,"-62,086785","-58,392172","21,000000",CARINA PETSCH,
\Photos\keller2_20230306_160416266.jpg,549,https://drive.google.com/file/d/1dfqcxSj5duopQnQWdusPBzmprBrxdGnh/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:04:21.000 BRT,06/03/2023,"-62,087010","-58,392443","25,500000",CARINA PETSCH,
\Photos\keller2_20230306_160445127.jpg,550,https://drive.google.com/file/d/1RRRHKFufMhXixN1ipD2hy991suld13ec/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:04:51.000 BRT,06/03/2023,"-62,087095","-58,392658","27,400000",CARINA PETSCH,
\Photos\keller2_20230306_160459174.jpg,551,https://drive.google.com/file/d/1Sn1vrQ8GZoOC6FVkJUbbSCn_6aWa3sIC/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:05:16.000 BRT,06/03/2023,"-62,087098","-58,392662","27,500000",CARINA PETSCH,
\Photos\keller2_20230306_160548734.jpg,552,https://drive.google.com/file/d/1gw-oqanS86Ztz7SUulUKosZnaQVKnAGn/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:05:54.000 BRT,06/03/2023,"-62,087262","-58,393020","24,800000",CARINA PETSCH,
\Photos\keller2_20230306_160627339.jpg,553,https://drive.google.com/file/d/1IBnYZdrrxpTNt1SvvomdrYkjTRE9NIgi/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:06:35.000 BRT,06/03/2023,"-62,087228","-58,393255","23,000000",CARINA PETSCH,
\Photos\keller2_20230306_160651891.jpg,554,https://drive.google.com/file/d/12272Z0wwt5G0iOdEsHPy5gGZebwipBaR/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:07:00.000 BRT,06/03/2023,"-62,087318","-58,393330","26,700000",CARINA PETSCH,
\Photos\keller2_20230306_160717962.jpg,555,https://drive.google.com/file/d/1kkMdb6GXHhQPQc-7nLHfBucB0-bW1kMM/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:07:23.000 BRT,06/03/2023,"-62,087392","-58,393430","24,400000",CARINA PETSCH,
\Photos\keller2_20230306_160753705.jpg,556,https://drive.google.com/file/d/1O4VkailO6dkqWsjpczt_AqRANuJPy1yt/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:07:59.000 BRT,06/03/2023,"-62,087482","-58,393655","25,600000",CARINA PETSCH,
\Photos\keller2_20230306_160810434.jpg,557,https://drive.google.com/file/d/1F-cFkshFIDlmyjEamzo4FuNj_9fcK2oD/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:08:16.000 BRT,06/03/2023,"-62,087452","-58,393682","24,300000",CARINA PETSCH,
\Photos\keller2_20230306_160841619.jpg,558,https://drive.google.com/file/d/1g6dEBcYjQ7Iu4uFjck3nI_JgXk5YWM8x/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:08:49.000 BRT,06/03/2023,"-62,087385","-58,393918","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_160853852.jpg,559,https://drive.google.com/file/d/1fyjx_mU87GOxRLcrtp2Ei08uBxgcJfB0/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:09:01.000 BRT,06/03/2023,"-62,087385","-58,393918","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_160937121.jpg,560,https://drive.google.com/file/d/11SvRAyl0jnGt-LpxQv-6vGHzXHVVJiOd/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:09:42.000 BRT,06/03/2023,"-62,087465","-58,393862","24,000000",CARINA PETSCH,
\Photos\keller2_20230306_161002736.jpg,561,https://drive.google.com/file/d/14bIJSCJekAKO8kWsbxv7wyNv9lpwK0RS/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:10:13.000 BRT,06/03/2023,"-62,087500","-58,393772","23,400000",CARINA PETSCH,
\Photos\keller2_20230306_161018724.jpg,562,https://drive.google.com/file/d/1R8rB9uUmAiBLB1qgkMuErJqOjZ45t7J8/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:10:40.000 BRT,06/03/2023,"-62,087500","-58,393772","23,400000",CARINA PETSCH,
\Photos\keller2_20230306_161117704.jpg,563,https://drive.google.com/file/d/1L3KUATZySWuNB5PjDug_h23Tqg0LUb6f/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:11:24.000 BRT,06/03/2023,"-62,087578","-58,393808","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_161407287.jpg,564,https://drive.google.com/file/d/1HycpvW7AZHssxXkqP8aFcx2gmEFx8FVE/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:14:13.000 BRT,06/03/2023,"-62,087632","-58,394093","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_161417216.jpg,565,https://drive.google.com/file/d/1AgjMHyyFH8GUuqJ44AND2ZU6hg-pUgz_/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:14:35.000 BRT,06/03/2023,"-62,087635","-58,394068","24,100000",CARINA PETSCH,
\Photos\keller2_20230306_161458453.jpg,566,https://drive.google.com/file/d/1BQ-r8NyX7V8kpdNEBkUzxC_VeWTiL0_E/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:15:04.000 BRT,06/03/2023,"-62,087532","-58,394150","21,300000",CARINA PETSCH,
\Photos\keller2_20230306_161506467.jpg,567,https://drive.google.com/file/d/1liuCKPSs9YAmS7WBGMcPHOVK44fCC8TF/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:15:13.000 BRT,06/03/2023,"-62,087532","-58,394150","21,300000",CARINA PETSCH,
\Photos\keller2_20230306_161651835.jpg,568,https://drive.google.com/file/d/1hRFDM0BpUJitWvEZHmuYubTtn-Jbh-Lq/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:16:57.000 BRT,06/03/2023,"-62,087558","-58,394237","22,900000",CARINA PETSCH,
\Photos\keller2_20230306_161705092.jpg,569,https://drive.google.com/file/d/1MOy8JzIMbwRWdRyjLdz-59a86KFgAy9x/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:17:19.000 BRT,06/03/2023,"-62,087547","-58,394310","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_161728219.jpg,570,https://drive.google.com/file/d/1Px6UMm6IGViTkQeYI5RTAVLePrj3yEAE/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:17:40.000 BRT,06/03/2023,"-62,087522","-58,394322","22,200000",CARINA PETSCH,
\Photos\keller2_20230306_161838765.jpg,571,https://drive.google.com/file/d/1195w1KhhRSDpzksqzEopxIh8PYx9KVTv/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:18:45.000 BRT,06/03/2023,"-62,087732","-58,394778","25,300000",CARINA PETSCH,
\Photos\keller2_20230306_161858391.jpg,572,https://drive.google.com/file/d/1TeWNKX4gBSieAfjpSgr0xXEI7qA2grax/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:19:04.000 BRT,06/03/2023,"-62,087745","-58,394757","25,400000",CARINA PETSCH,
\Photos\keller2_20230306_161916717.jpg,573,https://drive.google.com/file/d/10lkKEwURCwrfTcs266qytVninDatoTNg/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:19:34.000 BRT,06/03/2023,"-62,087747","-58,395023","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_161955165.jpg,574,https://drive.google.com/file/d/1Qwj7J1KKbhRvAJZw6Xp6G-c6tth6foQu/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:20:06.000 BRT,06/03/2023,"-62,087777","-58,395283","24,400000",CARINA PETSCH,
\Photos\keller2_20230306_162059073.jpg,575,https://drive.google.com/file/d/1Sn3Ts4X226Wy5-2gDQAPBLPY7jzb4TTF/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:21:07.000 BRT,06/03/2023,"-62,087845","-58,395330","24,900000",CARINA PETSCH,
\Photos\keller2_20230306_162115119.jpg,576,https://drive.google.com/file/d/1Cbn2QvBIxAZEy-rW_mqqLQN4FGcJkLO7/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:21:20.000 BRT,06/03/2023,"-62,087850","-58,395260","26,000000",CARINA PETSCH,
\Photos\keller2_20230306_162138431.jpg,577,https://drive.google.com/file/d/1y3UoR4nUHQw-8u5rvIs6MhTJkPF3WPxH/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:21:47.000 BRT,06/03/2023,"-62,087903","-58,395318","21,900000",CARINA PETSCH,
\Photos\keller2_20230306_162200143.jpg,578,https://drive.google.com/file/d/1_q9en3eG6SE5Hn38UAeqBQ9NivWtfJ1F/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:22:09.000 BRT,06/03/2023,"-62,087960","-58,395268","25,000000",CARINA PETSCH,
\Photos\keller2_20230306_162216619.jpg,579,https://drive.google.com/file/d/1RwUUFSfglE49zY6Srjq0uFJRFWLGXrNe/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:22:25.000 BRT,06/03/2023,"-62,088017","-58,395230","26,000000",CARINA PETSCH,
\Photos\keller2_20230306_162411576.jpg,580,https://drive.google.com/file/d/19eQc_rwYdXXdNdD3Kr3cI7RE4K6r9PrT/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:24:16.000 BRT,06/03/2023,"-62,088290","-58,396467","23,500000",CARINA PETSCH,
\Photos\keller2_20230306_162430318.jpg,581,https://drive.google.com/file/d/1LdjuMoLpyvRegCPDcEFDH0Sav9BB6Ses/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:24:36.000 BRT,06/03/2023,"-62,088288","-58,396462","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_162448490.jpg,582,https://drive.google.com/file/d/1KoE2zaco7aN34c5bzWeGy-4SQfoz_lM2/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:24:55.000 BRT,06/03/2023,"-62,088345","-58,396592","23,600000",CARINA PETSCH,
\Photos\keller2_20230306_162503220.jpg,583,https://drive.google.com/file/d/1fcXMvK45bpkoGQlFgP-p_R3rPKCkaRwW/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:25:13.000 BRT,06/03/2023,"-62,088370","-58,396670","23,600000",CARINA PETSCH,
\Photos\keller2_20230306_162530330.jpg,584,https://drive.google.com/file/d/1ad8sE11SrvtWv9m4ZbZJQ_uBaIpWIPg0/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:25:38.000 BRT,06/03/2023,"-62,088457","-58,396835","23,000000",CARINA PETSCH,
\Photos\keller2_20230306_162700168.jpg,585,https://drive.google.com/file/d/1Z_EDvFIcgw0gQ9Z_5F6QptZUKmvQICHk/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:27:06.000 BRT,06/03/2023,"-62,088820","-58,397670","24,700000",CARINA PETSCH,
\Photos\keller2_20230306_162735012.jpg,586,https://drive.google.com/file/d/1YvsFjc8rS27aX1ezRpx3JT7uRidzI-Eo/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:27:40.000 BRT,06/03/2023,"-62,088910","-58,397930","22,700000",CARINA PETSCH,
\Photos\keller2_20230306_162753905.jpg,587,https://drive.google.com/file/d/18pvDunrnIJvEVqw1OtYLQ38Uk8-uEC38/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:27:59.000 BRT,06/03/2023,"-62,088905","-58,398090","23,200000",CARINA PETSCH,
\Photos\keller2_20230306_162814284.jpg,588,https://drive.google.com/file/d/13053ox3VScDlusUzqbPd4THoT5YerzQV/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:28:26.000 BRT,06/03/2023,"-62,088972","-58,398170","20,600000",CARINA PETSCH,
\Photos\keller2_20230306_162827731.jpg,589,https://drive.google.com/file/d/1fia7x2UOrJlLvuDcYcqVnhuKYlDH-o0P/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:28:42.000 BRT,06/03/2023,"-62,088950","-58,398238","21,800000",CARINA PETSCH,
\Photos\keller2_20230306_162843780.jpg,590,https://drive.google.com/file/d/1_S6HGNU2nUXa6bXuPRovEHniiWZrzv85/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:28:50.000 BRT,06/03/2023,"-62,088965","-58,398232","23,000000",CARINA PETSCH,
\Photos\keller2_20230306_162857516.jpg,591,https://drive.google.com/file/d/10l2cLKgTrG9cygEUN_z0LAyv4Z1Kjqgb/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:29:02.000 BRT,06/03/2023,"-62,088957","-58,398250","24,000000",CARINA PETSCH,
\Photos\keller2_20230306_162905820.jpg,592,https://drive.google.com/file/d/1VDAFjfdOhne2yxKvmcZlDJJK6sgQrOg2/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:29:11.000 BRT,06/03/2023,"-62,088957","-58,398250","24,000000",CARINA PETSCH,
\Photos\keller2_20230306_162927890.jpg,593,https://drive.google.com/file/d/1HT9IOZmrMFA1j-dOlBCcEajrKwsA88Vw/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:29:35.000 BRT,06/03/2023,"-62,088988","-58,398207","22,500000",CARINA PETSCH,
\Photos\keller2_20230306_162955200.jpg,594,https://drive.google.com/file/d/1TXNCTUZWoRRR8I0oyVKHmpCapUbsTOpr/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:30:00.000 BRT,06/03/2023,"-62,089060","-58,398178","23,400000",CARINA PETSCH,
\Photos\keller2_20230306_163009482.jpg,595,https://drive.google.com/file/d/1pDiz7IDnmAg7VXi6yl3JzBkLpx-VEaBX/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:30:19.000 BRT,06/03/2023,"-62,089088","-58,398347","22,700000",CARINA PETSCH,
\Photos\keller2_20230306_163045036.jpg,596,https://drive.google.com/file/d/1U_VvLvmDWKYrsz5hfCmtjWnavqX3sF6_/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:30:52.000 BRT,06/03/2023,"-62,089178","-58,398530","22,100000",CARINA PETSCH,
\Photos\keller2_20230306_163127883.jpg,597,https://drive.google.com/file/d/1NQZVFGWzAtfrYHFRd4aNMM-ekuuCvCyU/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:31:36.000 BRT,06/03/2023,"-62,089217","-58,398837","23,900000",CARINA PETSCH,
\Photos\keller2_20230306_163147465.jpg,598,https://drive.google.com/file/d/1cOdiDwzGsU_0TxB9EiAmW8MOlFKXgvRN/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:31:58.000 BRT,06/03/2023,"-62,089233","-58,398833","22,500000",CARINA PETSCH,
\Photos\keller2_20230306_163200678.jpg,599,https://drive.google.com/file/d/16JACsJ9L6fcDMVoso6XXr5dewGtc4Fpg/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:32:14.000 BRT,06/03/2023,"-62,089233","-58,398833","22,500000",CARINA PETSCH,
\Photos\keller2_20230306_163240959.jpg,600,https://drive.google.com/file/d/16mmIH8FKOUjfjXYx0jZURS0EuqnzcmRA/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:32:49.000 BRT,06/03/2023,"-62,089233","-58,398860","22,600000",CARINA PETSCH,
\Photos\keller2_20230306_163255367.jpg,601,https://drive.google.com/file/d/1jauOfRqrHzNo1uW-2KKqmd7XsOz5iLQd/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:33:10.000 BRT,06/03/2023,"-62,089253","-58,398930","22,000000",CARINA PETSCH,
\Photos\keller2_20230306_163312434.jpg,602,https://drive.google.com/file/d/1kNaH7qmdASiKzp3vSMYbmHOTZQTAc9kN/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:33:17.000 BRT,06/03/2023,"-62,089255","-58,398930","21,700000",CARINA PETSCH,
\Photos\keller2_20230306_163402101.jpg,603,https://drive.google.com/file/d/1FhxL28wG7F5BRf7w1ajI-Dzw-lXWQ63E/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:34:10.000 BRT,06/03/2023,"-62,089413","-58,399148","24,400000",CARINA PETSCH,
\Photos\keller2_20230306_163443427.jpg,604,https://drive.google.com/file/d/1CUl7kDBUUejt5WNiQeR1YUvU462b_wLr/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:34:52.000 BRT,06/03/2023,"-62,089517","-58,399647","24,600000",CARINA PETSCH,
\Photos\keller2_20230306_163540750.jpg,605,https://drive.google.com/file/d/1NhYZ69M55FGgEarTVvx6LepUvSej8pK2/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:35:45.000 BRT,06/03/2023,"-62,089655","-58,400238","22,100000",CARINA PETSCH,
\Photos\keller2_20230306_163636697.jpg,606,https://drive.google.com/file/d/1VXAITt6TC8F0oibKREEfY6UGyrXAnisF/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:36:41.000 BRT,06/03/2023,"-62,089798","-58,400865","23,100000",CARINA PETSCH,
\Photos\keller2_20230306_163819079.jpg,607,https://drive.google.com/file/d/1Q6ZhrGaDQhgEJCPUziYkVk1LEjAzSqrI/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:38:24.000 BRT,06/03/2023,"-62,089957","-58,401885","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_163854567.jpg,608,https://drive.google.com/file/d/193su_f-_CAORTx9XzofREvN-rpBOC6QZ/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:39:00.000 BRT,06/03/2023,"-62,089853","-58,402158","22,900000",CARINA PETSCH,
\Photos\keller2_20230306_163906746.jpg,609,https://drive.google.com/file/d/1art_oaA48Cdtewxq62E3WynaSdyKnGqM/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:39:15.000 BRT,06/03/2023,"-62,089830","-58,402147","24,000000",CARINA PETSCH,
\Photos\keller2_20230306_163917097.jpg,610,https://drive.google.com/file/d/1QM3Xpg82rU5bVdEJ2sxz9UjTb6uFFqVx/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:39:27.000 BRT,06/03/2023,"-62,089827","-58,402147","23,900000",CARINA PETSCH,
\Photos\keller2_20230306_163930008.jpg,611,https://drive.google.com/file/d/1VYcjHBiHeU4dlT_XMavYw8DtxTe00rPz/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:39:49.000 BRT,06/03/2023,"-62,089797","-58,402127","23,800000",CARINA PETSCH,
\Photos\keller2_20230306_163951052.jpg,612,https://drive.google.com/file/d/1t14mQwAcqsTuig9csIrrEcjODrE4krO0/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:39:56.000 BRT,06/03/2023,"-62,089795","-58,402125","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_164001024.jpg,613,https://drive.google.com/file/d/14bcCtQwn7OFyhdVBdiRW1JY1bsaV3HCy/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:40:05.000 BRT,06/03/2023,"-62,089795","-58,402125","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_164050423.jpg,614,https://drive.google.com/file/d/1FiHOK-ryLP7z-nssx_dhWLZTVGF0H1hG/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:41:06.000 BRT,06/03/2023,"-62,089973","-58,402295","20,600000",CARINA PETSCH,
\Photos\keller2_20230306_164117176.jpg,615,https://drive.google.com/file/d/1VnATrJcIJbWAduVQElYo9rNdo2cfjVfY/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:41:21.000 BRT,06/03/2023,"-62,090023","-58,402253","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_164134856.jpg,616,https://drive.google.com/file/d/18QdV5GOoGE5yDlRX4yvUK2bzLHUmcT3V/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:41:39.000 BRT,06/03/2023,"-62,090070","-58,402237","20,200000",CARINA PETSCH,
\Photos\keller2_20230306_164215374.jpg,617,https://drive.google.com/file/d/1Qe3dWRAmRkE-HChwCUdr3d3n6xYWM3Uk/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:42:29.000 BRT,06/03/2023,"-62,090157","-58,402750","21,700000",CARINA PETSCH,
\Photos\keller2_20230306_164313515.jpg,618,https://drive.google.com/file/d/124QJQB9_uZ0O4llcrBmMHO_Qxs85A_Bl/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:43:20.000 BRT,06/03/2023,"-62,090275","-58,403338","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_164337753.jpg,619,https://drive.google.com/file/d/1rpNrniK3E8lcOJljt_Rg4qTPfAJwZ-41/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:43:54.000 BRT,06/03/2023,"-62,090275","-58,403338","23,700000",CARINA PETSCH,
\Photos\keller2_20230306_164754491.jpg,620,https://drive.google.com/file/d/1NYDOBQk8oFtUqx3mp8_hLQ9cttLLkNFW/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:48:02.000 BRT,06/03/2023,"-62,090397","-58,404262","24,600000",CARINA PETSCH,
\Photos\keller2_20230306_164845956.jpg,621,https://drive.google.com/file/d/1IKM7DaIoP7AdAbW5OPEuMhO9yLmJh0wS/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:48:51.000 BRT,06/03/2023,"-62,090395","-58,404428","22,600000",CARINA PETSCH,
\Photos\keller2_20230306_164915298.jpg,622,https://drive.google.com/file/d/1WSA44dKRwZdLSCk1TKaIr_zrYdCwB8Yq/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:49:20.000 BRT,06/03/2023,"-62,090483","-58,404637","24,100000",CARINA PETSCH,
\Photos\keller2_20230306_164946256.jpg,623,https://drive.google.com/file/d/11SmXtQOpBjZhfDexaYAHivC9QYcD3-1q/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:49:54.000 BRT,06/03/2023,"-62,090605","-58,404915","24,400000",CARINA PETSCH,
\Photos\keller2_20230306_165046457.jpg,624,https://drive.google.com/file/d/1XZ5yTvpTV-B3Km-ggSoc98nL6TddLiDp/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:50:54.000 BRT,06/03/2023,"-62,090777","-58,405185","23,500000",CARINA PETSCH,
\Photos\keller2_20230306_165143772.jpg,625,https://drive.google.com/file/d/1UIjqzEtL3bH_PO2qVpM3dDcrYtfZj6t0/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:51:51.000 BRT,06/03/2023,"-62,090842","-58,405530","24,600000",CARINA PETSCH,
\Photos\keller2_20230306_165212099.jpg,626,https://drive.google.com/file/d/1CS0bA3ZSxQuXnZtZZzWeP3Y6WPfO89le/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:52:18.000 BRT,06/03/2023,"-62,090782","-58,405687","24,600000",CARINA PETSCH,
\Photos\keller2_20230306_165231979.jpg,627,https://drive.google.com/file/d/1QyAuk-lLrzlISJRn43-P4B7hCYaQUCt5/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:52:38.000 BRT,06/03/2023,"-62,090788","-58,405787","23,800000",CARINA PETSCH,
\Photos\keller2_20230306_165240193.jpg,628,https://drive.google.com/file/d/1S4gsw7bu2rcGkgiDWjYKkZTUca2D1m9o/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:52:46.000 BRT,06/03/2023,"-62,090785","-58,405782","24,000000",CARINA PETSCH,
\Photos\keller2_20230306_165259085.jpg,629,https://drive.google.com/file/d/1VKknMSxn-q1QR0KfCIWeKdPMie_yfy9I/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:53:08.000 BRT,06/03/2023,"-62,090803","-58,405812","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165421810.jpg,630,https://drive.google.com/file/d/1X_oAOYAEr8OgFPACkkAgbCFyJ4Ecu5lI/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:54:32.000 BRT,06/03/2023,"-62,090903","-58,405845","24,900000",CARINA PETSCH,
\Photos\keller2_20230306_165435006.jpg,631,https://drive.google.com/file/d/1z5i8Icv0Oq0fgCEZ61NYKGcNp8h5Xaxl/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:54:48.000 BRT,06/03/2023,"-62,090903","-58,405845","24,900000",CARINA PETSCH,
\Photos\keller2_20230306_165507551.jpg,632,https://drive.google.com/file/d/12z4PvxIxHv0mSZAaiJfnpm7Kml8eyn6v/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:55:16.000 BRT,06/03/2023,"-62,090875","-58,406108","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165528653.jpg,633,https://drive.google.com/file/d/1o6T5pt3LVnvfih8HBLWtuyC-VG5FCsTO/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:55:35.000 BRT,06/03/2023,"-62,090870","-58,406112","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165548024.jpg,634,https://drive.google.com/file/d/1X9XKyxUZkjyv33UucC9DDRiWoFLILVp4/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:56:13.000 BRT,06/03/2023,"-62,090870","-58,406112","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165615312.jpg,635,https://drive.google.com/file/d/1rsa7_EELRJaXosZFIsbGqoLjHUxikCzx/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:56:24.000 BRT,06/03/2023,"-62,090870","-58,406112","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165626298.jpg,636,https://drive.google.com/file/d/1bImnCPFHCVGmlnmCUt-dtBszAkHXv29v/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:56:37.000 BRT,06/03/2023,"-62,090870","-58,406112","22,400000",CARINA PETSCH,
\Photos\keller2_20230306_165647641.jpg,637,https://drive.google.com/file/d/1ux4yJd75uwGdQBlG8ynSvTNb70eoAV6V/view?usp=drive_link,2023.0,Detalhe,06-03-2023 16:56:57.000 BRT,06/03/2023,"-62,090890","-58,406158","25,500000",CARINA PETSCH,
\Photos\keller2_20230306_165707682.jpg,638,https://drive.google.com/file/d/1mLyeCvW-roAZx0SyPOKGt3_OyDulHJHN/view?usp=drive_link,2023.0,Paisagem,06-03-2023 16:57:22.000 BRT,06/03/2023,"-62,090908","-58,406067","24,500000",CARINA PETSCH,
\Photos\keller2_20230306_171701754.jpg,639,https://drive.google.com/file/d/1mCBNssrSG95eMQeKCURRIOvxr1261naB/view?usp=drive_link,2023.0,Paisagem,06-03-2023 17:17:12.002 BRT,06/03/2023,"-62,086568","-58,393553","37,100000",CARINA PETSCH,
\Photos\keller2_20230306_171757708.jpg,640,https://drive.google.com/file/d/14lCA7nSRHnJl92fudQe827FRKKlewAy3/view?usp=drive_link,2023.0,Paisagem,06-03-2023 17:18:08.000 BRT,06/03/2023,"-62,086453","-58,393317","36,100000",CARINA PETSCH,
\Photos\keller2_20230306_171921448.jpg,641,https://drive.google.com/file/d/1oAnihI8teWNsI-Fo7Sxz3iN2zWslND4y/view?usp=drive_link,2023.0,Paisagem,06-03-2023 17:19:27.000 BRT,06/03/2023,"-62,086003","-58,393138","39,000000",CARINA PETSCH,
\Photos\keller2_20230306_172002920.jpg,642,https://drive.google.com/file/d/1o2mqIc8CwaenhB2ncYRkrWgTIEHRIOE2/view?usp=drive_link,2023.0,Paisagem,06-03-2023 17:20:14.000 BRT,06/03/2023,"-62,085877","-58,393130","36,600000",CARINA PETSCH,
\Photos\keller2_20230306_172030744.jpg,643,https://drive.google.com/file/d/1qRMac8z4iDDKXwGlh2m2WYux9zUdLEOE/view?usp=drive_link,2023.0,Detalhe,06-03-2023 17:20:35.000 BRT,06/03/2023,"-62,085813","-58,393268","37,500000",CARINA PETSCH,
